SITE_ID,NAME_ENG,DESIG,layer_name,class_id,class_name,area_ha_2017,area_ha_2024,area_km2_2017,area_km2_2024,area_m2_2017,area_m2_2024,pct_of_zone_2017,pct_of_zone_2024,pixels_2017,pixels_2024,delta_area_ha,delta_pct_points,relative_change_pct
20070,Macizo Montañoso del Turimiquire,Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,5.76,13.84,0.0576,0.1384,57600,138400,0.0011326645106712,0.0027215411159183,576,1384,8.08,0.0015888766052471002,140.2777777777778
20070,Macizo Montañoso del Turimiquire,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,127083.98,161031.79,1270.8398,1610.3179,1270839800,1610317900,24.99019340639806,31.66579750396924,12708398,16103179,33947.81000000001,6.675604097571181,26.71289489044962
20071,Mitar Nakichenovich,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,438.24,386.55,4.3824000000000005,3.8655,4382400,3865500,71.48519696598973,63.05358453633472,43824,38655,-51.69,-8.431612429655011,-11.794906900328586
20071,Mitar Nakichenovich,Zona Protectora (ZP),zona_protectora_(zp),5,Crops,0.49,1.67,0.0049,0.0167,4900,16700,0.0799282277138895,0.2724084495555012,49,167,1.18,0.1924802218416117,240.81632653061226
20071,Mitar Nakichenovich,Zona Protectora (ZP),zona_protectora_(zp),7,Built area,37.5,49.03,0.375,0.4903,375000,490300,6.11695620259359,7.997716336351032,3750,4903,11.530000000000001,1.880760133757442,30.746666666666673
20071,Mitar Nakichenovich,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,136.82,175.8,1.3682,1.758,1368200,1758000,22.3179186037028,28.676290677758747,13682,17580,38.98000000000002,6.358372074055946,28.489986844028664
20072,Cuenca Hidrográfica del Río Yacambu,Zona Protectora (ZP),zona_protectora_(zp),1,Water,17.48,12.33,0.1748,0.1233,174800,123300,0.0691219183309508,0.0487570510881363,1748,1233,-5.15,-0.0203648672428145,-29.462242562929063
20072,Cuenca Hidrográfica del Río Yacambu,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,24180.29,21906.45,241.8029,219.0645,241802900,219064500,95.617164221894,86.62562058472872,2418029,2190645,-2273.84,-8.991543637165279,-9.403692015273597
20072,Cuenca Hidrográfica del Río Yacambu,Zona Protectora (ZP),zona_protectora_(zp),5,Crops,6.3,0.0,0.063,0.0,63000,0,0.0249123618698507,0.0,630,0,-6.3,-0.0249123618698507,-100.0
20072,Cuenca Hidrográfica del Río Yacambu,Zona Protectora (ZP),zona_protectora_(zp),7,Built area,268.04,324.36,2.6804,3.2436000000000003,2680400,3243600,1.059922138983299,1.2826307454134562,26804,32436,56.31999999999999,0.22270860643015733,21.01178928518131
20072,Cuenca Hidrográfica del Río Yacambu,Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,0.08,0.02,0.0008,0.0002,800,200,0.0003163474523155,7.908686307889112e-05,8,2,-0.06,-0.0002372605892366089,-75.0
20072,Cuenca Hidrográfica del Río Yacambu,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,816.46,3045.49,8.1646,30.4549,8164600,30454900,3.2285630114695723,12.042912531906609,81646,304549,2229.0299999999997,8.814349520437037,273.0115376136001
20073,Macizo de Nirgua,Zona Protectora (ZP),zona_protectora_(zp),1,Water,1007.63,1130.59,10.0763,11.3059,10076300,11305900,0.6592697960374458,0.739719776804954,100763,113059,122.95999999999992,0.0804499807675082,12.202891934539457
20073,Macizo de Nirgua,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,129874.46,114865.32,1298.7446,1148.6532,1298744600,1148653200,84.97395745925928,75.15381249881004,12987446,11486532,-15009.14,-9.820144960449241,-11.556652478093074
20073,Macizo de Nirgua,Zona Protectora (ZP),zona_protectora_(zp),4,Flooded vegetation,94.98,81.19,0.9498,0.8119000000000001,949800,811900,0.0621432919103605,0.0531208030132888,9498,8119,-13.790000000000006,-0.009022488897071697,-14.51884607285745
20073,Macizo de Nirgua,Zona Protectora (ZP),zona_protectora_(zp),5,Crops,1111.78,734.82,11.1178,7.3482,11117800,7348200,0.727412814067179,0.4807763082919682,111178,73482,-376.9599999999999,-0.24663650577521073,-33.90598859486588
20073,Macizo de Nirgua,Zona Protectora (ZP),zona_protectora_(zp),7,Built area,1874.26,1980.79,18.7426,19.8079,18742600,19807900,1.2262864423658917,1.2959866412205,187426,198079,106.52999999999997,0.06970019885460821,5.683843223458857
20073,Macizo de Nirgua,Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,6.99,0.42,0.0699,0.0042,69900,4200,0.0045734008259993,0.0002747966161544,699,42,-6.57,-0.0042986042098449,-93.99141630901288
20073,Macizo de Nirgua,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,18870.21,34047.18,188.7021,340.47180000000003,188702100,340471800,12.346356795533849,22.276309175243103,1887021,3404718,15176.970000000001,9.929952379709254,80.42819873228757
20074,Sierra de Bobare,Zona Protectora (ZP),zona_protectora_(zp),1,Water,17.2,8.94,0.172,0.0894,172000,89400,0.0170565205491406,0.0088654240528672,1720,894,-8.26,-0.0081910964962734,-48.02325581395349
20074,Sierra de Bobare,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,85059.42,76372.69,850.5942,763.7269,850594200,763726900,84.34986890278974,75.73560211500855,8505942,7637269,-8686.729999999996,-8.61426678778119,-10.21254318451736
20074,Sierra de Bobare,Zona Protectora (ZP),zona_protectora_(zp),4,Flooded vegetation,0.28,0.0,0.0028,0.0,2800,0,0.0002776642880092,0.0,28,0,-0.28,-0.0002776642880092,-100.0
20074,Sierra de Bobare,Zona Protectora (ZP),zona_protectora_(zp),5,Crops,193.48,651.0,1.9348,6.510000000000001,1934800,6510000,0.1918660230144028,0.6455694696215436,19348,65100,457.52,0.4537034466071408,236.46888567293777
20074,Sierra de Bobare,Zona Protectora (ZP),zona_protectora_(zp),7,Built area,58.47,133.12,0.5847,1.3312000000000002,584700,1331200,0.0579822532853635,0.1320095357849767,5847,13312,74.65,0.07402728249961321,127.67231058662563
20074,Sierra de Bobare,Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,36.95,0.61,0.3695,0.0061,369500,6100,0.0366417694355085,0.0006049114845916,3695,61,-36.34,-0.0360368579509169,-98.34912043301759
20074,Sierra de Bobare,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,15475.4,23674.84,154.75400000000002,236.7484,154754000,236748400,15.346306866637844,23.477348544047477,1547540,2367484,8199.44,8.131041677409632,52.983703167607956
20076,Cuenca Alta de los Ríos Matícora y Cocuiza,Zona Protectora (ZP),zona_protectora_(zp),1,Water,2401.51,2246.38,24.0151,22.463800000000003,24015100,22463800,0.9265425180739664,0.8666907827787501,240151,224638,-155.1300000000001,-0.05985173529521626,-6.45968578102944
20076,Cuenca Alta de los Ríos Matícora y Cocuiza,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,160361.47,149935.94,1603.6147,1499.3594,1603614700,1499359400,61.87012347058426,57.84778052033393,16036147,14993594,-10425.529999999999,-4.022342950250334,-6.501268665097669
20076,Cuenca Alta de los Ríos Matícora y Cocuiza,Zona Protectora (ZP),zona_protectora_(zp),4,Flooded vegetation,941.44,196.97,9.4144,1.9697,9414400,1969700,0.3632232171490249,0.0759943034944801,94144,19697,-744.47,-0.2872289136545448,-79.07779571719918
20076,Cuenca Alta de los Ríos Matícora y Cocuiza,Zona Protectora (ZP),zona_protectora_(zp),5,Crops,1679.08,412.19,16.7908,4.1219,16790800,4121900,0.6478170031553628,0.1590297606609625,167908,41219,-1266.8899999999999,-0.4887872424944003,-75.45143769206946
20076,Cuenca Alta de los Ríos Matícora y Cocuiza,Zona Protectora (ZP),zona_protectora_(zp),7,Built area,987.06,740.57,9.8706,7.4057,9870600,7405700,0.3808241722458325,0.2857242287602538,98706,74057,-246.4899999999999,-0.09509994348557871,-24.97213948493505
20076,Cuenca Alta de los Ríos Matícora y Cocuiza,Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,7.05,1.07,0.0705,0.0107,70500,10700,0.0027200073089104,0.000412823804331,705,107,-5.9799999999999995,-0.0023071835045794,-84.822695035461
20076,Cuenca Alta de los Ríos Matícora y Cocuiza,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,92812.87,105657.36,928.1287,1056.5736,928128700,1056573600,35.80874961148265,40.764367580167296,9281287,10565736,12844.490000000005,4.955617968684649,13.839125974662789
20077,Cuenca Alta del Río Cojedes,Zona Protectora (ZP),zona_protectora_(zp),1,Water,582.02,698.01,5.820200000000001,6.9801,5820200,6980100,0.1116928385147274,0.1339519573410963,58202,69801,115.99000000000001,0.0222591188263689,19.928868423765508
20077,Cuenca Alta del Río Cojedes,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,331805.69,300856.75,3318.0569,3008.5675,3318056900,3008567500,63.67533650293411,57.73606472941776,33180569,30085675,-30948.940000000002,-5.939271773516346,-9.327428953976046
20077,Cuenca Alta del Río Cojedes,Zona Protectora (ZP),zona_protectora_(zp),4,Flooded vegetation,493.54,34.51,4.9354000000000005,0.3451,4935400,345100,0.0947130399652221,0.0066226587697042,49354,3451,-459.03000000000003,-0.0880903811955179,-93.00765895368157
20077,Cuenca Alta del Río Cojedes,Zona Protectora (ZP),zona_protectora_(zp),5,Crops,45085.52,32646.76,450.8552,326.4676,450855200,326467600,8.652159212247886,6.2650927677898745,4508552,3264676,-12438.759999999998,-2.3870664444580116,-27.589257038623487
20077,Cuenca Alta del Río Cojedes,Zona Protectora (ZP),zona_protectora_(zp),7,Built area,18184.84,19547.13,181.8484,195.4713,181848400,195471300,3.4897707940210925,3.751201736222783,1818484,1954713,1362.2900000000009,0.2614309422016907,7.491349937640369
20077,Cuenca Alta del Río Cojedes,Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,83.46000000000001,18.66,0.8346,0.1866,834600,186600,0.0160164329446396,0.0035809566109151,8346,1866,-64.80000000000001,-0.0124354763337245,-77.64198418404027
20077,Cuenca Alta del Río Cojedes,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,124854.74,167287.99,1248.5474000000002,1672.8799,1248547400,1672879900,23.96031117937232,32.10348519384787,12485474,16728799,42433.249999999985,8.143174014475548,33.986094560767164
20078,Cuencas de los Ríos Guanare - Boconó - Tucupido - Masparro - La Yuca,Zona Protectora (ZP),zona_protectora_(zp),1,Water,13063.93,13573.86,130.63930000000002,135.73860000000002,130639300,135738600,3.1817378762935435,3.305932019653036,1306393,1357386,509.9300000000003,0.12419414335949241,3.903343021586921
20078,Cuencas de los Ríos Guanare - Boconó - Tucupido - Masparro - La Yuca,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,296594.25,279207.65,2965.9425,2792.0765,2965942500,2792076500,72.23593199870761,68.00140197903013,29659425,27920765,-17386.599999999977,-4.234530019677479,-5.862082626348952
20078,Cuencas de los Ríos Guanare - Boconó - Tucupido - Masparro - La Yuca,Zona Protectora (ZP),zona_protectora_(zp),4,Flooded vegetation,3613.24,4318.0,36.1324,43.18,36132400,43180000,0.8800095043481467,1.0516547585478124,361324,431800,704.7600000000002,0.1716452541996657,19.504931861708613
20078,Cuencas de los Ríos Guanare - Boconó - Tucupido - Masparro - La Yuca,Zona Protectora (ZP),zona_protectora_(zp),5,Crops,5513.78,5395.8,55.137800000000006,53.958000000000006,55137800,53958000,1.3428885999503837,1.3141544108782506,551378,539580,-117.97999999999956,-0.0287341890721331,-2.139729913054195
20078,Cuencas de los Ríos Guanare - Boconó - Tucupido - Masparro - La Yuca,Zona Protectora (ZP),zona_protectora_(zp),7,Built area,7079.21,8081.29,70.7921,80.8129,70792100,80812900,1.7241512003842656,1.9682091439798173,707921,808129,1002.0799999999999,0.24405794359555166,14.155251786569403
20078,Cuencas de los Ríos Guanare - Boconó - Tucupido - Masparro - La Yuca,Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,1086.89,754.6800000000001,10.8689,7.5468,10868900,7546800,0.2647135341635089,0.1838033379297969,108689,75468,-332.21000000000004,-0.08091019623371201,-30.565190589664088
20078,Cuencas de los Ríos Guanare - Boconó - Tucupido - Masparro - La Yuca,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,83639.72,99259.74,836.3972,992.5974,836397200,992597400,20.37056728615253,24.17484434998116,8363972,9925974,15620.020000000004,3.804277063828632,18.675361419191745
20079,Cuenca de la Quebrada La Machiri,Zona Protectora (ZP),zona_protectora_(zp),1,Water,0.0,0.16,0.0,0.0016,0,1600,0.0,0.009828855061246,0,16,0.16,0.009828855061246,
20079,Cuenca de la Quebrada La Machiri,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,1325.36,1292.61,13.2536,12.9261,13253600,12926100,81.41732089983168,79.40547712948288,132536,129261,-32.75,-2.011843770348804,-2.4710267399046297
20079,Cuenca de la Quebrada La Machiri,Zona Protectora (ZP),zona_protectora_(zp),5,Crops,20.83,16.77,0.2083,0.1677,208300,167700,1.2795940682859706,1.0301868711068518,2083,1677,-4.059999999999999,-0.24940719717911874,-19.49111857897263
20079,Cuenca de la Quebrada La Machiri,Zona Protectora (ZP),zona_protectora_(zp),7,Built area,198.81,208.57,1.9881,2.0857,1988100,2085700,12.21296671703955,12.812526875775555,19881,20857,9.759999999999991,0.599560158736006,4.909209798299879
20079,Cuenca de la Quebrada La Machiri,Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,5.88,0.8,0.0588,0.008,58800,8000,0.3612104235007924,0.0491442753062302,588,80,-5.08,-0.3120661481945622,-86.39455782312926
20079,Cuenca de la Quebrada La Machiri,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,76.98,108.95,0.7698,1.0895,769800,1089500,4.728907891342008,6.692835993267235,7698,10895,31.97,1.9639281019252275,41.530267601974536
20081,"Sur - Este del Lago de Maracaibo, Santo Domingo - Motatan",Zona Protectora (ZP),zona_protectora_(zp),1,Water,173.65,166.6,1.7365000000000002,1.666,1736500,1666000,0.0478475425471838,0.0459049846723917,17365,16660,-7.050000000000011,-0.0019425578747920974,-4.059890584509077
20081,"Sur - Este del Lago de Maracaibo, Santo Domingo - Motatan",Zona Protectora (ZP),zona_protectora_(zp),2,Trees,210862.52,193824.15,2108.6252,1938.2415,2108625200,1938241500,58.10108492546158,53.40633034147274,21086252,19382415,-17038.369999999995,-4.694754583988839,-8.080321718625004
20081,"Sur - Este del Lago de Maracaibo, Santo Domingo - Motatan",Zona Protectora (ZP),zona_protectora_(zp),4,Flooded vegetation,3.97,0.0,0.0397,0.0,39700,0,0.0010938942926134,0.0,397,0,-3.97,-0.0010938942926134,-100.0
20081,"Sur - Este del Lago de Maracaibo, Santo Domingo - Motatan",Zona Protectora (ZP),zona_protectora_(zp),5,Crops,11349.55,10126.41,113.4955,101.2641,113495500,101264100,3.127256415297382,2.790232267925297,1134955,1012641,-1223.1399999999994,-0.33702414737208475,-10.77699115823975
20081,"Sur - Este del Lago de Maracaibo, Santo Domingo - Motatan",Zona Protectora (ZP),zona_protectora_(zp),7,Built area,19325.82,20380.56,193.2582,203.8056,193258200,203805600,5.325038840824741,5.615662031301082,1932582,2038056,1054.7400000000016,0.29062319047634144,5.457672688662119
20081,"Sur - Este del Lago de Maracaibo, Santo Domingo - Motatan",Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,2239.4,1409.2,22.394,14.092,22394000,14092000,0.617044553873674,0.3882911428591503,223940,140920,-830.2,-0.22875341101452368,-37.07243011520943
20081,"Sur - Este del Lago de Maracaibo, Santo Domingo - Motatan",Zona Protectora (ZP),zona_protectora_(zp),9,Snow/Ice,0.1,0.0,0.001,0.0,1000,0,2.755401240839841e-05,0.0,10,0,-0.1,-2.755401240839841e-05,-100.0
20081,"Sur - Este del Lago de Maracaibo, Santo Domingo - Motatan",Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,118968.54,137016.63,1189.6854,1370.1663,1189685400,1370166300,32.780606273690424,37.753579231769336,11896854,13701663,18048.09000000001,4.972972958078913,15.170472798943328
20082,Río Torbes y alrededores,Zona Protectora (ZP),zona_protectora_(zp),1,Water,0.06,0.0,0.0006,0.0,600,0,0.0005167914143719,0.0,6,0,-0.06,-0.0005167914143719,-100.0
20082,Río Torbes y alrededores,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,7861.27,6173.81,78.6127,61.7381,78612700,61738100,67.71061403433217,53.17620003273012,786127,617381,-1687.46,-14.534414001602045,-21.465488400729143
20082,Río Torbes y alrededores,Zona Protectora (ZP),zona_protectora_(zp),5,Crops,65.76,34.660000000000004,0.6576000000000001,0.3466,657600,346600,0.5664033901516783,0.2985331737022075,6576,3466,-31.1,-0.2678702164494708,-47.29318734793187
20082,Río Torbes y alrededores,Zona Protectora (ZP),zona_protectora_(zp),7,Built area,744.51,875.94,7.4451,8.759400000000001,7445100,8759400,6.41260626523458,7.54463785841638,74451,87594,131.43000000000006,1.1320315931817992,17.6532215819801
20082,Río Torbes y alrededores,Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,1.37,0.09,0.0137,0.0009,13700,900,0.0118000706281599,0.0007751871215579,137,9,-1.28,-0.011024883506602001,-93.43065693430657
20082,Río Torbes y alrededores,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,2937.13,4525.6,29.3713,45.256,29371300,45256000,25.298059448239037,38.97985374802973,293713,452560,1588.4700000000003,13.681794299790695,54.08238654741193
20083,Del Área Metropolitana de la Ciudad de San Cristobal,Zona Protectora (ZP),zona_protectora_(zp),1,Water,50.35,44.34,0.5035,0.4434,503500,443400,0.1813956839716107,0.1597434881291206,5035,4434,-6.009999999999998,-0.02165219584249012,-11.9364448857994
20083,Del Área Metropolitana de la Ciudad de San Cristobal,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,20414.2,17688.910000000003,204.142,176.8891,204142000,176889100,73.54613250711533,63.72774435277587,2041420,1768891,-2725.2899999999972,-9.818388154339459,-13.349972078259237
20083,Del Área Metropolitana de la Ciudad de San Cristobal,Zona Protectora (ZP),zona_protectora_(zp),5,Crops,269.95,269.39,2.6995,2.6939,2699500,2693900,0.9725474655041972,0.9705299564073928,26995,26939,-0.5600000000000023,-0.0020175090968044262,-0.2074458233006121
20083,Del Área Metropolitana de la Ciudad de San Cristobal,Zona Protectora (ZP),zona_protectora_(zp),7,Built area,2224.81,2413.07,22.2481,24.1307,22248100,24130700,8.01531145296682,8.693554778974672,222481,241307,188.26000000000022,0.678243326007852,8.461846180123256
20083,Del Área Metropolitana de la Ciudad de San Cristobal,Zona Protectora (ZP),zona_protectora_(zp),8,Bare ground,16.880000000000003,16.11,0.1688,0.1611,168800,161100,0.06081348848939,0.058039413481284,1688,1611,-0.7700000000000031,-0.002774075008106003,-4.561611374407601
20083,Del Área Metropolitana de la Ciudad de San Cristobal,Zona Protectora (ZP),zona_protectora_(zp),11,Rangeland,4780.81,7325.18,47.8081,73.2518,47808100,73251800,17.22379940195266,26.390388010231653,478081,732518,2544.37,9.166588608278992,53.220479374833964
20084,De la Ciudad de Rubio,Zona Protectora (ZP),zona_protectora_(zp),1,Water,46.77,59.02,0.4677,0.5902000000000001,467700,590200,0.1667386812349999,0.2104108823281953,4677,5902,12.25,0.04367220109319539,26.19200342099636
20084,De la Ciudad de Rubio,Zona Protectora (ZP),zona_protectora_(zp),2,Trees,21788.51,20875.85,217.8851,208.7585,217885100,208758500,77.67772981559993,74.42402605643946,2178851,2087585,-912.6599999999999,-3.253703759160473,-4.188721486691838
